v_in0,v_in1,spice_vout0,pytorch_vout0,abs_err
8.019142000000000214e-01,-8.241400000000000114e-02,1.433470000000000057e-02,1.433454453945159912e-02,1.554605484014454087e-07
9.019141999999999992e-01,-8.241400000000000114e-02,-1.694650000000000019e-03,-1.694865524768829346e-03,2.155247688293265157e-07
-9.980860000000000287e-01,1.758596000000000117e-02,7.602886000000000366e-02,7.602888345718383789e-02,2.345718383423012199e-08
-8.980860000000000509e-01,1.758596000000000117e-02,8.316552000000000666e-02,8.316527307033538818e-02,2.469296646184782063e-07
-7.980859999999999621e-01,1.758596000000000117e-02,8.967411000000000132e-02,8.967383205890655518e-02,2.779410934461434834e-07
-6.980859999999999843e-01,1.758596000000000117e-02,9.539140000000000119e-02,9.539102017879486084e-02,3.798212051403515588e-07
-5.980860000000000065e-01,1.758596000000000117e-02,1.001620000000000010e-01,1.001616120338439941e-01,3.879661560068914383e-07
-4.980859999999999732e-01,1.758596000000000117e-02,1.038425999999999932e-01,1.038420647382736206e-01,5.352617263726378027e-07
-3.980859999999999954e-01,1.758596000000000117e-02,1.063037000000000010e-01,1.063030362129211426e-01,6.637870788583910553e-07
-2.980860000000000176e-01,1.758596000000000117e-02,1.074289999999999967e-01,1.074283421039581299e-01,6.578960418668344801e-07
-1.980860000000000121e-01,1.758596000000000117e-02,1.071141000000000038e-01,1.071132719516754150e-01,8.280483245887149124e-07
-9.808580000000000076e-02,1.758596000000000117e-02,1.052623000000000031e-01,1.052623093128204346e-01,9.312820431484070127e-09
1.914223999999999960e-03,1.758596000000000117e-02,1.017897999999999997e-01,1.017887443304061890e-01,1.055669593810759643e-06
1.019141999999999965e-01,1.758596000000000117e-02,9.661870000000000180e-02,9.661769866943359375e-02,1.001330566408054068e-06
2.019141999999999881e-01,1.758596000000000117e-02,8.969520999999999744e-02,8.969423174858093262e-02,9.782514190648239349e-07
3.019142000000000214e-01,1.758596000000000117e-02,8.099802999999999864e-02,8.099722862243652344e-02,8.013775634752029475e-07
4.019141999999999992e-01,1.758596000000000117e-02,7.055641999999999470e-02,7.055580615997314453e-02,6.138400268501653656e-07
5.019141999999999770e-01,1.758596000000000117e-02,5.846711000000000269e-02,5.846671760082244873e-02,3.923991775539592552e-07
6.019141999999999548e-01,1.758596000000000117e-02,4.490642000000000245e-02,4.490616917610168457e-02,2.508238983178756598e-07
7.019142000000000436e-01,1.758596000000000117e-02,3.013269999999999837e-02,3.013253957033157349e-02,1.604296684248884830e-07
8.019142000000000214e-01,1.758596000000000117e-02,1.447565999999999957e-02,1.447549462318420410e-02,1.653768157954677021e-07
9.019141999999999992e-01,1.758596000000000117e-02,-1.687659999999999898e-03,-1.687891781330108643e-03,2.317813301087445071e-07
-9.980860000000000287e-01,1.175859999999999961e-01,7.446410000000000529e-02,7.446406781673431396e-02,3.218326569132123893e-08
-8.980860000000000509e-01,1.175859999999999961e-01,8.149106999999999879e-02,8.149084448814392090e-02,2.255118560778868186e-07
-7.980859999999999621e-01,1.175859999999999961e-01,8.788769999999999916e-02,8.788743615150451660e-02,2.638484954825548456e-07
-6.980859999999999843e-01,1.175859999999999961e-01,9.349179000000000517e-02,9.349143505096435547e-02,3.549490356496987076e-07
-5.980860000000000065e-01,1.175859999999999961e-01,9.814984000000000208e-02,9.814943373203277588e-02,4.062679672262037300e-07
-4.980859999999999732e-01,1.175859999999999961e-01,1.017216999999999982e-01,1.017212420701980591e-01,4.579298019391497832e-07
-3.980859999999999954e-01,1.175859999999999961e-01,1.040829000000000060e-01,1.040823757648468018e-01,5.242351532042111018e-07
-2.980860000000000176e-01,1.175859999999999961e-01,1.051248999999999933e-01,1.051241904497146606e-01,7.095502853327051440e-07
-1.980860000000000121e-01,1.175859999999999961e-01,1.047526000000000013e-01,1.047518402338027954e-01,7.597661972058578073e-07
-9.808580000000000076e-02,1.175859999999999961e-01,1.028823999999999989e-01,1.028814762830734253e-01,9.237169265735589718e-07
1.914223999999999960e-03,1.175859999999999961e-01,9.943934999999999580e-02,9.943839907646179199e-02,9.509235382038072615e-07
1.019141999999999965e-01,1.175859999999999961e-01,9.435884999999999412e-02,9.435784816741943359e-02,1.001832580560524377e-06
2.019141999999999881e-01,1.175859999999999961e-01,8.759187999999999696e-02,8.759096264839172363e-02,9.173516082733312871e-07
3.019142000000000214e-01,1.175859999999999961e-01,7.911632999999999860e-02,7.911553978919982910e-02,7.902108001694996275e-07
4.019141999999999992e-01,1.175859999999999961e-01,6.895279999999999465e-02,6.895220279693603516e-02,5.972030639594949619e-07
5.019141999999999770e-01,1.175859999999999961e-01,5.718220999999999721e-02,5.718185007572174072e-02,3.599242782564848753e-07
6.019141999999999548e-01,1.175859999999999961e-01,4.396031999999999718e-02,4.396009445190429688e-02,2.255480957003008768e-07
7.019142000000000436e-01,1.175859999999999961e-01,2.952350999999999934e-02,2.952337265014648438e-02,1.373498535149619837e-07
8.019142000000000214e-01,1.175859999999999961e-01,1.418154999999999936e-02,1.418140530586242676e-02,1.446941375726068513e-07
9.019141999999999992e-01,1.175859999999999961e-01,-1.704000000000000003e-03,-1.704216003417968750e-03,2.160034179687474881e-07
-9.980860000000000287e-01,2.175860000000000016e-01,7.061746000000000689e-02,7.061745226383209229e-02,7.736167914607072760e-09
-8.980860000000000509e-01,2.175860000000000016e-01,7.737615000000000465e-02,7.737588882446289062e-02,2.611755371140223048e-07
-7.980859999999999621e-01,2.175860000000000016e-01,8.349982000000000237e-02,8.349949121475219727e-02,3.287852478051078720e-07
-6.980859999999999843e-01,2.175860000000000016e-01,8.882951999999999515e-02,8.882918953895568848e-02,3.304610443066735570e-07
-5.980860000000000065e-01,2.175860000000000016e-01,9.321704999999999575e-02,9.321665763854980469e-02,3.923614501910588359e-07
-4.980859999999999732e-01,2.175860000000000016e-01,9.653085999999999611e-02,9.653046727180480957e-02,3.927281951865424503e-07
-3.980859999999999954e-01,2.175860000000000016e-01,9.865968999999999434e-02,9.865918755531311035e-02,5.024446868839849145e-07
-2.980860000000000176e-01,2.175860000000000016e-01,9.951324999999999754e-02,9.951263666152954102e-02,6.133384704565258971e-07
-1.980860000000000121e-01,2.175860000000000016e-01,9.902009000000000505e-02,9.901937842369079590e-02,7.115763092091498265e-07
-9.808580000000000076e-02,2.175860000000000016e-01,9.712307000000000579e-02,9.712225198745727539e-02,8.180125427303952534e-07
1.914223999999999960e-03,2.175860000000000016e-01,9.377396999999999816e-02,9.377302229404449463e-02,9.477059555035305394e-07
1.019141999999999965e-01,2.175860000000000016e-01,8.892951999999999801e-02,8.892858028411865234e-02,9.397158813456707449e-07
2.019141999999999881e-01,2.175860000000000016e-01,8.255152999999999797e-02,8.255064487457275391e-02,8.851254272440600701e-07
3.019142000000000214e-01,2.175860000000000016e-01,7.461365999999999832e-02,7.461290061473846436e-02,7.593852615339624634e-07
4.019141999999999992e-01,2.175860000000000016e-01,6.511538999999999522e-02,6.511484086513519287e-02,5.491348648023475221e-07
5.019141999999999770e-01,2.175860000000000016e-01,5.410145999999999705e-02,5.410110950469970703e-02,3.504953002900212944e-07
6.019141999999999548e-01,2.175860000000000016e-01,4.168144000000000016e-02,4.168124496936798096e-02,1.950306320191996790e-07
7.019142000000000436e-01,2.175860000000000016e-01,2.804252999999999954e-02,2.804242074489593506e-02,1.092551040644818006e-07
8.019142000000000214e-01,2.175860000000000016e-01,1.344925999999999934e-02,1.344912499189376831e-02,1.350081062310298785e-07
9.019141999999999992e-01,2.175860000000000016e-01,-1.772460000000000008e-03,-1.772627234458923340e-03,1.672344589233321077e-07
-9.980860000000000287e-01,3.175859999999999794e-01,6.457482000000000499e-02,6.457477807998657227e-02,4.192001343272799829e-08
-8.980860000000000509e-01,3.175859999999999794e-01,7.091649999999999343e-02,7.091626524925231934e-02,2.347507476740950949e-07
-7.980859999999999621e-01,3.175859999999999794e-01,7.661880000000000079e-02,7.661855220794677734e-02,2.477920532234501039e-07
-6.980859999999999843e-01,3.175859999999999794e-01,8.152953000000000283e-02,8.152924478054046631e-02,2.852194595365231677e-07
-5.980860000000000065e-01,3.175859999999999794e-01,8.551081000000000654e-02,8.551047742366790771e-02,3.325763320988217586e-07
-4.980859999999999732e-01,3.175859999999999794e-01,8.844660999999999496e-02,8.844625949859619141e-02,3.505014038035492163e-07
-3.980859999999999954e-01,3.175859999999999794e-01,9.024759000000000253e-02,9.024718403816223145e-02,4.059618377710849657e-07
-2.980860000000000176e-01,3.175859999999999794e-01,9.085210000000000508e-02,9.085160493850708008e-02,4.950614929249974594e-07
-1.980860000000000121e-01,3.175859999999999794e-01,9.022280000000000577e-02,9.022217988967895508e-02,6.201103210506930807e-07
-9.808580000000000076e-02,3.175859999999999794e-01,8.833889000000000324e-02,8.833819627761840820e-02,6.937223815950410710e-07
1.914223999999999960e-03,3.175859999999999794e-01,8.518552999999999542e-02,8.518469333648681641e-02,8.366635131790145508e-07
1.019141999999999965e-01,3.175859999999999794e-01,8.074349999999999583e-02,8.074259757995605469e-02,9.024200439411433905e-07
2.019141999999999881e-01,3.175859999999999794e-01,7.498320999999999459e-02,7.498238980770111084e-02,8.201922988837484496e-07
3.019142000000000214e-01,3.175859999999999794e-01,6.786715000000000109e-02,6.786644458770751953e-02,7.054122924815553475e-07
4.019141999999999992e-01,3.175859999999999794e-01,5.936298000000000269e-02,5.936247110366821289e-02,5.088963317897987615e-07
5.019141999999999770e-01,3.175859999999999794e-01,4.946580999999999895e-02,4.946553707122802734e-02,2.729287719716033678e-07
6.019141999999999548e-01,3.175859999999999794e-01,3.822372999999999743e-02,3.822360932826995850e-02,1.206717300389348324e-07
7.019142000000000436e-01,3.175859999999999794e-01,2.575853000000000170e-02,2.575848251581192017e-02,4.748418808153687110e-08
8.019142000000000214e-01,3.175859999999999794e-01,1.227338000000000040e-02,1.227331906557083130e-02,6.093442916910163376e-08
9.019141999999999992e-01,3.175859999999999794e-01,-1.956180000000000072e-03,-1.956284046173095703e-03,1.040461730956315778e-07
-9.980860000000000287e-01,4.175860000000000127e-01,5.647499999999999742e-02,5.647502839565277100e-02,2.839565277357181117e-08
-8.980860000000000509e-01,4.175860000000000127e-01,6.226786000000000126e-02,6.226767599582672119e-02,1.840041732800723473e-07
-7.980859999999999621e-01,4.175860000000000127e-01,6.742177000000000586e-02,6.742152571678161621e-02,2.442832183896515019e-07
-6.980859999999999843e-01,4.175860000000000127e-01,7.179665000000000352e-02,7.179638743400573730e-02,2.625659942662172952e-07
-5.980860000000000065e-01,4.175860000000000127e-01,7.527182000000000317e-02,7.527156174182891846e-02,2.582581710847131617e-07
-4.980859999999999732e-01,4.175860000000000127e-01,7.775484000000000562e-02,7.775460183620452881e-02,2.381637954768089926e-07
-3.980859999999999954e-01,4.175860000000000127e-01,7.918687000000000642e-02,7.918657362461090088e-02,2.963753891055409539e-07
-2.980860000000000176e-01,4.175860000000000127e-01,7.954268999999999923e-02,7.954227924346923828e-02,4.107565307609473138e-07
-1.980860000000000121e-01,4.175860000000000127e-01,7.882445000000000424e-02,7.882395386695861816e-02,4.961330413860709498e-07
-9.808580000000000076e-02,4.175860000000000127e-01,7.704927999999999777e-02,7.704867422580718994e-02,6.057741928078286264e-07
1.914223999999999960e-03,4.175860000000000127e-01,7.423287000000000635e-02,7.423213124275207520e-02,7.387572479311543816e-07
1.019141999999999965e-01,4.175860000000000127e-01,7.037335000000000118e-02,7.037256658077239990e-02,7.834192276012785783e-07
2.019141999999999881e-01,4.175860000000000127e-01,6.544092999999999438e-02,6.544020771980285645e-02,7.222801971379366748e-07
3.019142000000000214e-01,4.175860000000000127e-01,5.937836999999999976e-02,5.937774479389190674e-02,6.252061080930237935e-07
4.019141999999999992e-01,4.175860000000000127e-01,5.211476999999999776e-02,5.211433768272399902e-02,4.323172759987392588e-07
5.019141999999999770e-01,4.175860000000000127e-01,4.359099999999999780e-02,4.359076917171478271e-02,2.308282852150900233e-07
6.019141999999999548e-01,4.175860000000000127e-01,3.379026000000000252e-02,3.379015624523162842e-02,1.037547683740980276e-07
7.019142000000000436e-01,4.175860000000000127e-01,2.276484999999999967e-02,2.276486158370971680e-02,1.158370971712785469e-08
8.019142000000000214e-01,4.175860000000000127e-01,1.065064999999999935e-02,1.065064966678619385e-02,3.332138055062161541e-10
9.019141999999999992e-01,4.175860000000000127e-01,-2.335180000000000068e-03,-2.335257828235626221e-03,7.782823562615254209e-08
-9.980860000000000287e-01,5.175859999999999905e-01,4.651009999999999867e-02,4.651008546352386475e-02,1.453647613391950699e-08
-8.980860000000000509e-01,5.175859999999999905e-01,5.164706000000000158e-02,5.164688825607299805e-02,1.717439270035314713e-07
-7.980859999999999621e-01,5.175859999999999905e-01,5.615650999999999976e-02,5.615633726119995117e-02,1.727388000485885478e-07
-6.980859999999999843e-01,5.175859999999999905e-01,5.991745999999999878e-02,5.991730093955993652e-02,1.590604400622530612e-07
-5.980860000000000065e-01,5.175859999999999905e-01,6.283437000000000050e-02,6.283423304557800293e-02,1.369544219975704635e-07
-4.980859999999999732e-01,5.175859999999999905e-01,6.484636000000000566e-02,6.484617292881011963e-02,1.870711898860344391e-07
-3.980859999999999954e-01,5.175859999999999905e-01,6.593139000000000638e-02,6.593117117881774902e-02,2.188211822573560283e-07
-2.980860000000000176e-01,5.175859999999999905e-01,6.610362999999999656e-02,6.610333919525146484e-02,2.908047485317144520e-07
-1.980860000000000121e-01,5.175859999999999905e-01,6.540289999999999992e-02,6.540250778198242188e-02,3.922180175780498601e-07
-9.808580000000000076e-02,5.175859999999999905e-01,6.387705000000000466e-02,6.387650966644287109e-02,5.403335571335654564e-07
1.914223999999999960e-03,5.175859999999999905e-01,6.156090000000000173e-02,6.156025826930999756e-02,6.417306900041719331e-07
1.019141999999999965e-01,5.175859999999999905e-01,5.845693999999999890e-02,5.845625698566436768e-02,6.830143356312268210e-07
2.019141999999999881e-01,5.175859999999999905e-01,5.452384999999999871e-02,5.452322959899902344e-02,6.204010009752680688e-07
3.019142000000000214e-01,5.175859999999999905e-01,4.967786999999999897e-02,4.967737197875976562e-02,4.980212402333483723e-07
4.019141999999999992e-01,5.175859999999999905e-01,4.380848999999999854e-02,4.380816221237182617e-02,3.277876281723712815e-07
5.019141999999999770e-01,5.175859999999999905e-01,3.680622000000000060e-02,3.680606186389923096e-02,1.581361007696457932e-07
6.019141999999999548e-01,5.175859999999999905e-01,2.859551000000000107e-02,2.859547734260559082e-02,3.265739441024595457e-08
7.019142000000000436e-01,5.175859999999999905e-01,1.916469999999999979e-02,1.916469633579254150e-02,3.664207458287105368e-09
8.019142000000000214e-01,5.175859999999999905e-01,8.584774999999999351e-03,8.584782481193542480e-03,7.481193543129593948e-09
9.019141999999999992e-01,5.175859999999999905e-01,-2.987450000000000001e-03,-2.987451851367950439e-03,1.851367950438109755e-09
-9.980860000000000287e-01,6.175859999999999683e-01,3.492268999999999929e-02,3.492268919944763184e-02,8.005523674525782951e-10
-8.980860000000000509e-01,6.175859999999999683e-01,3.932937000000000238e-02,3.932920098304748535e-02,1.690169525170315268e-07
-7.980859999999999621e-01,6.175859999999999683e-01,4.313804999999999723e-02,4.313795268535614014e-02,9.731464385709376330e-08
-6.980859999999999843e-01,6.175859999999999683e-01,4.625449999999999701e-02,4.625445604324340820e-02,4.395675658880326964e-08
-5.980860000000000065e-01,6.175859999999999683e-01,4.861582999999999877e-02,4.861579835414886475e-02,3.164585113402118566e-08
-4.980859999999999732e-01,6.175859999999999683e-01,5.019819999999999838e-02,5.019813776016235352e-02,6.223983764486185066e-08
-3.980859999999999954e-01,6.175859999999999683e-01,5.101818000000000325e-02,5.101804435253143311e-02,1.356474685701436478e-07
-2.980860000000000176e-01,6.175859999999999683e-01,5.112579999999999902e-02,5.112557113170623779e-02,2.288682937612307455e-07
-1.980860000000000121e-01,6.175859999999999683e-01,5.058914999999999940e-02,5.058884620666503906e-02,3.037933349603338939e-07
-9.808580000000000076e-02,6.175859999999999683e-01,4.947288999999999853e-02,4.947240650653839111e-02,4.834934616074204605e-07
1.914223999999999960e-03,6.175859999999999683e-01,4.781508999999999759e-02,4.781457781791687012e-02,5.121820831274770391e-07
1.019141999999999965e-01,6.175859999999999683e-01,4.560836000000000057e-02,4.560779035091400146e-02,5.696490859991021338e-07
2.019141999999999881e-01,6.175859999999999683e-01,4.279067000000000287e-02,4.279014468193054199e-02,5.253180694608783341e-07
3.019142000000000214e-01,6.175859999999999683e-01,3.924940999999999847e-02,3.924901038408279419e-02,3.996159172042768049e-07
4.019141999999999992e-01,6.175859999999999683e-01,3.483908000000000144e-02,3.483879566192626953e-02,2.843380737319045615e-07
5.019141999999999770e-01,6.175859999999999683e-01,2.940943000000000029e-02,2.940930426120758057e-02,1.257387924197272966e-07
6.019141999999999548e-01,6.175859999999999683e-01,2.283806000000000030e-02,2.283806353807449341e-02,3.538074493103504636e-09
7.019142000000000436e-01,6.175859999999999683e-01,1.506029000000000048e-02,1.506030559539794922e-02,1.559539794873665564e-08
8.019142000000000214e-01,6.175859999999999683e-01,6.089726000000000167e-03,6.089776754379272461e-03,5.075437927229420332e-08
9.019141999999999992e-01,6.175859999999999683e-01,-3.974519999999999616e-03,-3.974519670009613037e-03,3.299903865786046886e-10
-9.980860000000000287e-01,7.175859999999999461e-01,2.199863999999999986e-02,2.199865877628326416e-02,1.877628326429903183e-08
-8.980860000000000509e-01,7.175859999999999461e-01,2.563984999999999875e-02,2.563981711864471436e-02,3.288135528439761757e-08
-7.980859999999999621e-01,7.175859999999999461e-01,2.873718000000000106e-02,2.873716503381729126e-02,1.496618270979688248e-08
-6.980859999999999843e-01,7.175859999999999461e-01,3.122990000000000141e-02,3.122988343238830566e-02,1.656761169574472170e-08
-5.980860000000000065e-01,7.175859999999999461e-01,3.309256000000000003e-02,3.309256583452224731e-02,5.834522247283313590e-09
-4.980859999999999732e-01,7.175859999999999461e-01,3.433945000000000053e-02,3.433945775032043457e-02,7.750320434041224615e-09
-3.980859999999999954e-01,7.175859999999999461e-01,3.502154999999999851e-02,3.502143919467926025e-02,1.108053207382608818e-07
-2.980860000000000176e-01,7.175859999999999461e-01,3.521476999999999941e-02,3.521460294723510742e-02,1.670527648919839514e-07
-1.980860000000000121e-01,7.175859999999999461e-01,3.500092999999999954e-02,3.500068187713623047e-02,2.481228637690735539e-07
-9.808580000000000076e-02,7.175859999999999461e-01,3.444478000000000123e-02,3.444442152976989746e-02,3.584702301037689942e-07
1.914223999999999960e-03,7.175859999999999461e-01,3.357232000000000272e-02,3.357192128896713257e-02,3.987110328701470863e-07
1.019141999999999965e-01,7.175859999999999461e-01,3.235547999999999896e-02,3.235505521297454834e-02,4.247870254506236343e-07
2.019141999999999881e-01,7.175859999999999461e-01,3.070720999999999867e-02,3.070686757564544678e-02,3.424243545518956822e-07
3.019142000000000214e-01,7.175859999999999461e-01,2.848873000000000030e-02,2.848844230175018311e-02,2.876982498171976044e-07
4.019141999999999992e-01,7.175859999999999461e-01,2.552793999999999897e-02,2.552778273820877075e-02,1.572617912282137098e-07
5.019141999999999770e-01,7.175859999999999461e-01,2.164606000000000169e-02,2.164600789546966553e-02,5.210453033616113672e-08
6.019141999999999548e-01,7.175859999999999461e-01,1.668740999999999974e-02,1.668739318847656250e-02,1.681152343724345855e-08
7.019142000000000436e-01,7.175859999999999461e-01,1.054700000000000082e-02,1.054704189300537109e-02,4.189300537027484950e-08
8.019142000000000214e-01,7.175859999999999461e-01,3.190876000000000042e-03,3.190904855728149414e-03,2.885572814937190089e-08
9.019141999999999992e-01,7.175859999999999461e-01,-5.334079999999999724e-03,-5.334116518497467041e-03,3.651849746731661295e-08
-9.980860000000000287e-01,8.175860000000000349e-01,8.055101999999999748e-03,8.055105805397033691e-03,3.805397033943003215e-09
-8.980860000000000509e-01,8.175860000000000349e-01,1.093835999999999940e-02,1.093842089176177979e-02,6.089176178038224752e-08
-7.980859999999999621e-01,8.175860000000000349e-01,1.336064000000000002e-02,1.336070895195007324e-02,6.895195007322607594e-08
-6.980859999999999843e-01,8.175860000000000349e-01,1.529867000000000032e-02,1.529871672391891479e-02,4.672391891447080781e-08
-5.980860000000000065e-01,8.175860000000000349e-01,1.676485000000000128e-02,1.676493138074874878e-02,8.138074874750045318e-08
-4.980859999999999732e-01,8.175860000000000349e-01,1.780719000000000052e-02,1.780720055103302002e-02,1.055103301950133243e-08
-3.980859999999999954e-01,8.175860000000000349e-01,1.850125000000000033e-02,1.850118488073348999e-02,6.511926651034394276e-08
-2.980860000000000176e-01,8.175860000000000349e-01,1.893473999999999852e-02,1.893459260463714600e-02,1.473953628525204174e-07
-1.980860000000000121e-01,8.175860000000000349e-01,1.918707999999999872e-02,1.918683946132659912e-02,2.405386733995984461e-07
-9.808580000000000076e-02,8.175860000000000349e-01,1.930816999999999950e-02,1.930788904428482056e-02,2.809557151789432439e-07
1.914223999999999960e-03,8.175860000000000349e-01,1.930097999999999883e-02,1.930071413516998291e-02,2.658648300159216493e-07
1.019141999999999965e-01,8.175860000000000349e-01,1.911157999999999954e-02,1.911129057407379150e-02,2.894259262080367545e-07
2.019141999999999881e-01,8.175860000000000349e-01,1.862886999999999876e-02,1.862862706184387207e-02,2.429381561266930056e-07
3.019142000000000214e-01,8.175860000000000349e-01,1.769402999999999948e-02,1.769388467073440552e-02,1.453292655939630862e-07
4.019141999999999992e-01,8.175860000000000349e-01,1.611827999999999872e-02,1.611816883087158203e-02,1.111691284166882454e-07
5.019141999999999770e-01,8.175860000000000349e-01,1.370630999999999933e-02,1.370628923177719116e-02,2.076822280816514876e-08
6.019141999999999548e-01,8.175860000000000349e-01,1.028185000000000036e-02,1.028189063072204590e-02,4.063072204553430655e-08
7.019142000000000436e-01,8.175860000000000349e-01,5.711586000000000267e-03,5.711600184440612793e-03,1.418444061252605026e-08
8.019142000000000214e-01,8.175860000000000349e-01,-7.589679999999999474e-05,-7.589161396026611328e-05,5.186039733881455532e-09
9.019141999999999992e-01,8.175860000000000349e-01,-7.078949999999999652e-03,-7.078990340232849121e-03,4.034023284946869348e-08
-9.980860000000000287e-01,9.175860000000000127e-01,-6.575310000000000009e-03,-6.575301289558410645e-03,8.710441589364348314e-09
-8.980860000000000509e-01,9.175860000000000127e-01,-4.400560000000000409e-03,-4.400484263896942139e-03,7.573610305827011002e-08
-7.980859999999999621e-01,9.175860000000000127e-01,-2.574719999999999960e-03,-2.574622631072998047e-03,9.736892700191318584e-08
-6.980859999999999843e-01,9.175860000000000127e-01,-1.083820000000000096e-03,-1.083746552467346191e-03,7.344753265390441266e-08
-5.980860000000000065e-01,9.175860000000000127e-01,1.178316999999999987e-04,1.179054379463195801e-04,7.373794631958133314e-08
-4.980859999999999732e-01,9.175860000000000127e-01,1.102541000000000068e-03,1.102566719055175781e-03,2.571905517571339284e-08
-3.980859999999999954e-01,9.175860000000000127e-01,1.957277999999999796e-03,1.957237720489501953e-03,4.027951049784261883e-08
-2.980860000000000176e-01,9.175860000000000127e-01,2.766596000000000072e-03,2.766482532024383545e-03,1.134679756165275777e-07
-1.980860000000000121e-01,9.175860000000000127e-01,3.593666000000000135e-03,3.593519330024719238e-03,1.466699752808962864e-07
-9.808580000000000076e-02,9.175860000000000127e-01,4.463313000000000003e-03,4.463091492652893066e-03,2.215073471069362032e-07
1.914223999999999960e-03,9.175860000000000127e-01,5.350375000000000096e-03,5.350247025489807129e-03,1.279745101929671836e-07
1.019141999999999965e-01,9.175860000000000127e-01,6.175349999999999590e-03,6.175205111503601074e-03,1.448884963985153096e-07
2.019141999999999881e-01,9.175860000000000127e-01,6.807744999999999595e-03,6.807595491409301758e-03,1.495085906978374513e-07
3.019142000000000214e-01,9.175860000000000127e-01,7.076390000000000111e-03,7.076345384120941162e-03,4.461587905894848216e-08
4.019141999999999992e-01,9.175860000000000127e-01,6.785216000000000164e-03,6.785146892070770264e-03,6.910792922990016685e-08
5.019141999999999770e-01,9.175860000000000127e-01,5.732590000000000081e-03,5.732558667659759521e-03,3.133234024055991940e-08
6.019141999999999548e-01,9.175860000000000127e-01,3.732060000000000152e-03,3.732062876224517822e-03,2.876224517670694647e-09
7.019142000000000436e-01,9.175860000000000127e-01,6.322205000000000229e-04,6.321892142295837402e-04,3.128577041628267247e-08
8.019142000000000214e-01,9.175860000000000127e-01,-3.666550000000000191e-03,-3.666594624519348145e-03,4.462451934795358399e-08
9.019141999999999992e-01,9.175860000000000127e-01,-9.200420000000000820e-03,-9.200468659400939941e-03,4.865940093912168862e-08
